s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
188,1,"So they don't care about white lives?? Just what I said, they're racist.",0,RACISM,205,4,HS,dialo_gold,emotions,Dialogconan
189,0,Single issue campaign groups don't have to prove they care about everyone else. This is like asking LGBT organisations what they do to advocate for straight people. They don't need to because straight people are accepted in society and don't face a disadvantage caused by their straightness.,0,RACISM,205,5,CN,dialo_gold,reasons,Dialogconan
190,1,The phrase 'black lives matter' suggests racial superiority. It excludes the importance of anyone elses life. This is racism defined. We cannot bow down to these racists.,0,RACISM,205,0,HS,dialo_gold,emotions,Dialogconan
191,0,Saying one thing matters does not insinuate that other things do not matter. You can care about and value more than one thing at once.,0,RACISM,205,1,CN,dialo_gold,reasons,Dialogconan
192,1,What do the 'black lives matter' protesters do to show that they support white lives too?,0,RACISM,205,2,HS,dialo_gold,None,Dialogconan
193,0,"Their purpose is to protest against anti-black racism, they don't need to show they care about white lives too. White lives mattering is implied in the structural privilege afforded to white people.",0,RACISM,205,3,CN,dialo_gold,reasons,Dialogconan
194,1,"So they don't care about white lives?? Just what I said, they're racist.",0,RACISM,205,4,HS,dialo_gold,emotions,Dialogconan
195,0,Single issue campaign groups don't have to prove they care about everyone else. This is like asking LGBT organisations what they do to advocate for straight people. They don't need to because straight people are accepted in society and don't face a disadvantage caused by their straightness.,0,RACISM,205,5,CN,dialo_gold,reasons,Dialogconan
196,1,The phrase 'black lives matter' suggests racial superiority. It excludes the importance of anyone elses life. This is racism defined. We cannot bow down to these racists.,0,RACISM,205,0,HS,dialo_gold,emotions,Dialogconan
197,0,Saying one thing matters does not insinuate that other things do not matter. You can care about and value more than one thing at once.,0,RACISM,205,1,CN,dialo_gold,reasons,Dialogconan
198,1,What do the 'black lives matter' protesters do to show that they support white lives too?,0,RACISM,205,2,HS,dialo_gold,None,Dialogconan
199,0,"Their purpose is to protest against anti-black racism, they don't need to show they care about white lives too. White lives mattering is implied in the structural privilege afforded to white people.",0,RACISM,205,3,CN,dialo_gold,reasons,Dialogconan
200,1,"So they don't care about white lives?? Just what I said, they're racist.",0,RACISM,205,4,HS,dialo_gold,emotions,Dialogconan
201,0,Single issue campaign groups don't have to prove they care about everyone else. This is like asking LGBT organisations what they do to advocate for straight people. They don't need to because straight people are accepted in society and don't face a disadvantage caused by their straightness.,0,RACISM,205,5,CN,dialo_gold,reasons,Dialogconan
202,1,One downside to the race mixing that is encouraged in our society nowadays is the effect that black and arab genes will have on children's IQs. A mongrelised population is one that is stupid and easy to control.,0,RACISM,124,0,HS,dialo_gold,emotions,Dialogconan
203,0,"What are you talking about? There's no evidence to say that black people, or people from the Middle East have lower IQs. Also, IQ is a very outdated measure of intelligence and isn't widely supported as a measure of this now.",0,RACISM,124,1,CN,dialo_gold,reasons,Dialogconan
204,1,If blacks don't have lower IQs then why is Africa such a shithole?,0,RACISM,124,2,HS,dialo_gold,None,Dialogconan
205,0,"You need to educate yourself about African countries if you think they are 'shitholes', and if by that you mean they're not as economically developed, that's probably because all of their natural resources were pillaged and taken into ownership by European colonisers...",0,RACISM,124,3,CN,dialo_gold,reasons,Dialogconan
206,1,One downside to the race mixing that is encouraged in our society nowadays is the effect that black and arab genes will have on children's IQs. A mongrelised population is one that is stupid and easy to control.,0,RACISM,124,0,HS,dialo_gold,emotions,Dialogconan
207,0,"What are you talking about? There's no evidence to say that black people, or people from the Middle East have lower IQs. Also, IQ is a very outdated measure of intelligence and isn't widely supported as a measure of this now.",0,RACISM,124,1,CN,dialo_gold,reasons,Dialogconan
208,1,If blacks don't have lower IQs then why is Africa such a shithole?,0,RACISM,124,2,HS,dialo_gold,None,Dialogconan
209,0,"You need to educate yourself about African countries if you think they are 'shitholes', and if by that you mean they're not as economically developed, that's probably because all of their natural resources were pillaged and taken into ownership by European colonisers...",0,RACISM,124,3,CN,dialo_gold,reasons,Dialogconan
210,1,One downside to the race mixing that is encouraged in our society nowadays is the effect that black and arab genes will have on children's IQs. A mongrelised population is one that is stupid and easy to control.,0,RACISM,124,0,HS,dialo_gold,emotions,Dialogconan
211,0,"What are you talking about? There's no evidence to say that black people, or people from the Middle East have lower IQs. Also, IQ is a very outdated measure of intelligence and isn't widely supported as a measure of this now.",0,RACISM,124,1,CN,dialo_gold,reasons,Dialogconan
212,1,If blacks don't have lower IQs then why is Africa such a shithole?,0,RACISM,124,2,HS,dialo_gold,None,Dialogconan
213,0,"You need to educate yourself about African countries if you think they are 'shitholes', and if by that you mean they're not as economically developed, that's probably because all of their natural resources were pillaged and taken into ownership by European colonisers...",0,RACISM,124,3,CN,dialo_gold,reasons,Dialogconan
214,1,One downside to the race mixing that is encouraged in our society nowadays is the effect that black and arab genes will have on children's IQs. A mongrelised population is one that is stupid and easy to control.,0,RACISM,124,0,HS,dialo_gold,emotions,Dialogconan
215,0,"What are you talking about? There's no evidence to say that black people, or people from the Middle East have lower IQs. Also, IQ is a very outdated measure of intelligence and isn't widely supported as a measure of this now.",0,RACISM,124,1,CN,dialo_gold,reasons,Dialogconan
216,1,If blacks don't have lower IQs then why is Africa such a shithole?,0,RACISM,124,2,HS,dialo_gold,None,Dialogconan
217,0,"You need to educate yourself about African countries if you think they are 'shitholes', and if by that you mean they're not as economically developed, that's probably because all of their natural resources were pillaged and taken into ownership by European colonisers...",0,RACISM,124,3,CN,dialo_gold,reasons,Dialogconan
218,1,"Fucking bleeding heart, why don't you host migrants in your house",0,RACISM,2300,0,HS,session_2,None,Dialogconan
219,0,"Yes, there have been a whole bunch of humanitarian hosts already.",0,RACISM,2300,1,CN,session_2,reasons,Dialogconan
220,1,"If there are, they should be the ones to suck it up then. I don't want immigrants in my country.",0,RACISM,2300,2,HS,session_2,None,Dialogconan
221,0,The world belongs to everyone and if you were a kind person you wouldn't have problems with helping a person in need.,0,RACISM,2300,3,CN,session_2,reasons,Dialogconan
222,1,"Fucking bleeding heart, why don't you host migrants in your house",0,RACISM,2300,0,HS,session_2,None,Dialogconan
223,0,"Yes, there have been a whole bunch of humanitarian hosts already.",0,RACISM,2300,1,CN,session_2,reasons,Dialogconan
224,1,"If there are, they should be the ones to suck it up then. I don't want immigrants in my country.",0,RACISM,2300,2,HS,session_2,None,Dialogconan
225,0,The world belongs to everyone and if you were a kind person you wouldn't have problems with helping a person in need.,0,RACISM,2300,3,CN,session_2,reasons,Dialogconan
226,1,"Fucking bleeding heart, why don't you host migrants in your house",0,RACISM,2300,0,HS,session_2,None,Dialogconan
227,0,"Yes, there have been a whole bunch of humanitarian hosts already.",0,RACISM,2300,1,CN,session_2,reasons,Dialogconan
228,1,"If there are, they should be the ones to suck it up then. I don't want immigrants in my country.",0,RACISM,2300,2,HS,session_2,None,Dialogconan
229,0,The world belongs to everyone and if you were a kind person you wouldn't have problems with helping a person in need.,0,RACISM,2300,3,CN,session_2,reasons,Dialogconan
230,1,"Fucking bleeding heart, why don't you host migrants in your house",0,RACISM,2300,0,HS,session_2,None,Dialogconan
231,0,"Yes, there have been a whole bunch of humanitarian hosts already.",0,RACISM,2300,1,CN,session_2,reasons,Dialogconan
232,1,"If there are, they should be the ones to suck it up then. I don't want immigrants in my country.",0,RACISM,2300,2,HS,session_2,None,Dialogconan
233,0,The world belongs to everyone and if you were a kind person you wouldn't have problems with helping a person in need.,0,RACISM,2300,3,CN,session_2,reasons,Dialogconan
234,1,Intolerance and violence can only increase when mass migration happens.,0,RACISM,2114,0,HS,session_2,emotions,Dialogconan
235,0,Intolerance and violence can be resolved only by promoting confronation and mutual understanding.,0,RACISM,2114,1,CN,session_2,reasons,Dialogconan
236,1,"Crime and violence are brought to our cities by immigrants, what understanding can there be?",0,RACISM,2114,2,HS,session_2,emotions,Dialogconan
237,0,"As of late, immigrants have been accused by various public figures of being ""killers"" and ""rapists"" or general criminals, without proof. Studies actually show that immigrants, regardless of their origin, status or education level, are less likely to commit crimes or be imprisoned than nativeborn citizens. The U.S Chamber of Commerce states that while the percentage of immigrants increased drastically between 1990 and 2010, the percentage of violent crimes during the same period dropped by 45%. It is demonstrated that there is a negative correlation between levels of immigration and crime rates. Studies show that states with a higher immigration rate and states with more undocumented immigrants tend to have lower crime rates.",0,RACISM,2114,3,CN,session_2,credibility,Dialogconan
