s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
192,1,Got on the train today and there's rainbow flag logos everywhere. Fed up of this LGBT stuff being shoved in our faces. When will this woke nonsense end?,2,SEXISM,2805,0,HS,session_3,emotions,DialogConan
193,1,How can you say this about faggots that push their agenda on us?,2,SEXISM,2805,2,HS,session_3,emotions,DialogConan
194,1,"They are different to us in so many ways. For example: they cannot be trusted to raise children. We must teach our children that LGBT is an abomination and should be erased, not celebrate them.",2,SEXISM,2805,4,HS,session_3,reasons,DialogConan
195,1,Because we should focus on banning them!,2,SEXISM,2805,6,HS,session_3,reasons,DialogConan
196,0,LGBT hate is not accepted anymore. This issue is about how we can live together as a community without stigmatising homosexuality.,2,SEXISM,2805,1,CN,session_3,reasons,DialogConan
197,0,"We should stop normalising harmful behaviours that hurt queer people. They are not forcing anything on anyone, a rainbow flag is there simply to celebrate them.",2,SEXISM,2805,3,CN,session_3,emotions,DialogConan
198,0,"Gay people are not a danger to children and are not an abomination. They deserve the same rights as anyone else, including in relationships. Why shouldn't we love our gay friends and family?",2,SEXISM,2805,5,CN,session_3,credibility,DialogConan
199,0,"They can love who they want, they're just human beings like us and they have the right to participate in society. What they want isn't abominable.",2,SEXISM,2805,7,CN,session_3,reasons,DialogConan
200,0,There is no evidence that LGBT people are a danger to society. They are just trying to live their life like any citizen.,2,SEXISM,2807,1,CN,session_3,reasons,DialogConan
201,0,Gay people are not a danger to society. They simply want to be loved and accepted for who they are.,2,SEXISM,2807,3,CN,session_3,reasons,DialogConan
202,0,"Homosexuality is not a lifestyle, it is a sexual orientation. You seem to not understand that LGBT people have the same rights as anyone else, and this include the right to love whoever they want.",2,SEXISM,2807,5,CN,session_3,credibility,DialogConan
203,1,LGBT people are a danger to society and we need to take a stand against them.,2,SEXISM,2807,0,HS,session_3,reasons,DialogConan
204,1,They are a danger to society because of their sexual orientation.,2,SEXISM,2807,2,HS,session_3,reasons,DialogConan
205,1,What baout their disgusting lifestyle?,2,SEXISM,2807,4,HS,session_3,emotions,DialogConan
206,1,Homosexuality is incompatible with the manners of life of Europe.,2,SEXISM,762,0,HS,session_1,reasons,DialogConan
207,1,But what is the point of loving someone if you cannot love in a heterosexual way?,2,SEXISM,762,2,HS,session_1,emotions,DialogConan
208,0,"Love is a state of mental and emotional balance, and the person which makes you feel this way can't be chosen. There is no reason for which heterosexual love should be preferable to other ways of loving.",2,SEXISM,762,3,CN,session_1,reasons,DialogConan
209,0,"Under Article 8 of the European Convention on Human Rights, 'every person has the right to respect for private and family life', including sexuality.",2,SEXISM,762,1,CN,session_1,reasons,DialogConan
210,0,"Women are not objects, but people that have the right to live their life as they prefer.",2,SEXISM,2810,1,CN,session_3,emotions,DialogConan
211,0,"I would object to that, because women are clearly human beings that we need to respect and cherish. ",2,SEXISM,2810,3,CN,session_3,reasons,DialogConan
212,1,Women are little more than objects to be dominated by men.,2,SEXISM,2810,0,HS,session_3,emotions,DialogConan
213,1,No. Women are just objects.,2,SEXISM,2810,2,HS,session_3,credibility,DialogConan
214,0,"Why do you say that? Are you saying that all homosexuals are a threat to society, or are you just saying that they are different from other people? Because having a particular sexual orientation doesn't coincide with 'being a threat'.",2,SEXISM,765,1,CN,session_1,reasons,DialogConan
215,0,"Homosexuality is not a disease, it is an individual experience. No one should be told to be ashamed of their life.",2,SEXISM,765,3,CN,session_1,credibility,DialogConan
216,1,Gays are a bunch of perverts who should be isolated and restricted to their own communities. They are a threat to us.,2,SEXISM,765,0,HS,session_1,emotions,DialogConan
217,1,"Gays are just a bunch of disgusting animals, of course they are a threat. They should be ashamed of their existence.",2,SEXISM,765,2,HS,session_1,reasons,DialogConan
218,0,"Why would they be? LGBT people are an important part of our society, they never caused trouble.",2,SEXISM,2813,1,CN,session_3,reasons,DialogConan
219,0,"This is a biased attitude. LGBT people should be treated with respect and love. I think that this issue should be addressed in different ways, such as education and awareness.",2,SEXISM,2813,3,CN,session_3,emotions,DialogConan
220,0,"Teaching young kids about different sexual orientations boosts moral and ethical thinking. It will not ""turn"" them gay, because being gay isn't a choice, but it will help them become more tolerant and accepting.",2,SEXISM,2813,5,CN,session_3,reasons,DialogConan
221,1,Gays are a problem in our society.,2,SEXISM,2813,0,HS,session_3,None,DialogConan
222,1,"No, they have issues and are not normal. I'm not comfortable knowing that there are gays out there.",2,SEXISM,2813,2,HS,session_3,emotions,DialogConan
223,1,"If we educated our children about it, I can't imagine what would become of them! I don't want my children to become gay.",2,SEXISM,2813,4,HS,session_3,reasons,DialogConan
224,1,Let's move these whiny gays to places like Saudi Arabia and let's see what they say then.,2,SEXISM,767,0,HS,session_1,emotions,DialogConan
225,1,"Gays and lesbians fail to live up to the standards we hold in our societies, of course it's not okay to be gay.",2,SEXISM,767,2,HS,session_1,reasons,DialogConan
226,0,"I'm sorry, it seems that there are far more homophobes here than Saudi Arabia. It is sad that in the twenty-first century, in our country, it is still not OK to be gay.",2,SEXISM,767,1,CN,session_1,reasons,DialogConan
227,0,Ideas of equality and morality as the standards we hold in our societies are actually against the discrimination of these people.,2,SEXISM,767,3,CN,session_1,credibility,DialogConan
228,1,We should eliminate gays.,2,SEXISM,768,0,HS,session_1,emotions,DialogConan
229,1,That's right. We should start a genocide against gays.,2,SEXISM,768,2,HS,session_1,emotions,DialogConan
230,0,Do you really want to kill other human beings? Based on what exactly? On private sexual preferences?,2,SEXISM,768,1,CN,session_1,reasons,DialogConan
231,0,That is not acceptable. We are full members of society regardless of our sexual orientation and we should try to live as if we belong to a group that includes everybody.,2,SEXISM,768,3,CN,session_1,emotions,DialogConan
232,1,Gays are just a bunch of disgusting pricks who should be banned from our world.,2,SEXISM,769,0,HS,session_1,emotions,DialogConan
233,1,I would also be foolish to keep with us disgusting gays. They should be ashamed!,2,SEXISM,769,2,HS,session_1,emotions,DialogConan
234,0,"We are the greatest, most advanced, most wonderful civilization on the face of the planet, thinking that amongst us we have to ban someone would be foolish.",2,SEXISM,769,1,CN,session_1,reasons,DialogConan
235,0,"Unfortunately, you seem to have a problem with shame. But gays don't. Do you really think that projecting your disgust towards other is a good idea?",2,SEXISM,769,3,CN,session_1,reasons,DialogConan
236,0,"Many people claim that they are tolerant and not homophobic, but when I read such statements I don't see any evidence of that.",2,SEXISM,770,1,CN,session_1,reasons,DialogConan
237,1,"homosexuals should be isolated, isolated from society and should be isolated from the world.",2,SEXISM,770,0,HS,session_1,emotions,DialogConan
238,1,"I can't be tolerant towards gays, they are sick and should be excluded from society",2,SEXISM,770,2,HS,session_1,reasons,DialogConan
239,0,"Gay people can feel alienated from the world, and this can have real effects on their mental health. LGBT+ people can experience isolation and loneliness, and it is possible to help them through empathy and inclusion.",2,SEXISM,770,3,CN,session_1,credibility,DialogConan
240,1,"Women are animals, they should be submissive and submit to their husbands.",2,SEXISM,771,0,HS,session_1,emotions,DialogConan
241,1,"All women are subhuman, they are just there to serve men, and that is all.",2,SEXISM,771,2,HS,session_1,reasons,DialogConan
242,1,"Even if women aren't subhuman, they are nothing but trouble human beings to any man.",2,SEXISM,771,4,HS,session_1,credibility,DialogConan
243,0,"Women are human and they have choices. You have the right to have your own views, but such ideas of submissiveness have been holding back half the population of the world. What a waste of talents, and potential.",2,SEXISM,771,1,CN,session_1,credibility,DialogConan
244,0,All women are human beings. The problem arises when women are taught that they are subhuman.,2,SEXISM,771,3,CN,session_1,reasons,DialogConan
245,0,"You are absolutely right: women are human beings, they are human beings worth caring for, respecting and trying to develop as people. Being ""trouble"" to men doesn't make them less human. In which way are they ""trouble""?",2,SEXISM,771,5,CN,session_1,reasons,DialogConan
246,0,"Sure they can, it depends on what they want, we should always support the free choice of women.",2,SEXISM,2816,1,CN,session_3,emotions,DialogConan
247,0,"Women that choose for themselves are not sluts. I don't think we should have any problem with women deciding their career, and that doesn't mean we can treat them poorly.",2,SEXISM,2816,3,CN,session_3,emotions,DialogConan
248,1,"Women are nothing but lechers, they can become prostitutes if they like.",2,SEXISM,2816,0,HS,session_3,emotions,DialogConan
249,1,So now women want to have a career in this kind of industry? So they are sluts.,2,SEXISM,2816,2,HS,session_3,reasons,DialogConan
250,0,Women have the right to drive and deserve respect. Don't you think so?,2,SEXISM,2987,1,CN,session_3,reasons,DialogConan
251,0,Women are not dangerous. Their rights are guaranteed by the Constitution and we have to respect that.,2,SEXISM,2987,3,CN,session_3,emotions,DialogConan
252,0,The constitution guarantees the right to a woman to be considered equal to men. This means that they are considered adults.,2,SEXISM,2987,5,CN,session_3,reasons,DialogConan
253,0,It is not true that women are childlike. Women are human beings and deserve respect.,2,SEXISM,2987,7,CN,session_3,reasons,DialogConan
254,1,Girls should not be allowed to drive: it's a dangerous vice.,2,SEXISM,2987,0,HS,session_3,emotions,DialogConan
255,1,"No, they are a danger to others, because of the way they behave.",2,SEXISM,2987,2,HS,session_3,reasons,DialogConan
