s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
180,1,"Other races, religion or ethnicity aren't terrorists like Muslim folks though.",1,RELIGIOUS,2120,4,HS,session_2,emotions,DialogConan
181,0,That is not true. Do you have evidence that all Muslims are terrorists?,1,RELIGIOUS,2120,5,CN,session_2,reasons,DialogConan
182,1,Islam is a religion of violence and war.,1,RELIGIOUS,2171,0,HS,session_2,reasons,DialogConan
183,0,The religion of Islam is peaceful,1,RELIGIOUS,2171,1,CN,session_2,emotions,DialogConan
184,1,"No, its goals are only violence and war.",1,RELIGIOUS,2171,2,HS,session_2,reasons,DialogConan
185,0,"Muslims are peaceful and tolerant, which is why many of them don't have any problem with living in the West.",1,RELIGIOUS,2171,3,CN,session_2,credibility,DialogConan
186,1,Just read an article that explained how the Jewish elite use their positions of power to control us!,1,RELIGIOUS,49,0,HS,dialo_gold,reasons,DialogConan
187,0,Where did you read this article? Are you sure it's from a source you can trust?,1,RELIGIOUS,49,1,CN,dialo_gold,emotions,DialogConan
188,1,"It's from a website I get a lot of my news from, I would say it's pretty trustworthy.",1,RELIGIOUS,49,2,HS,dialo_gold,reasons,DialogConan
189,0,"Please read with a critical eye, you can't trust everything on the internet! This sounds like a source with an agenda, of course people in positions of power can exploit their status but the fact that the article suggests it's because they're Jewish makes me think the writer has an agenda. Maybe see if this story is being reported by any other sources too.",1,RELIGIOUS,49,3,CN,dialo_gold,emotions,DialogConan
190,1,"Muslims are asking too much! Their sharia has rules that cannot coexist with our culture..  They cannot ask us to not walk dogs in public!
",1,RELIGIOUS,217,0,HS,dialo_gold,credibility,DialogConan
191,0,"You have to be careful about what you read! This is clearly a fake news, widespread to make a scandal.
",1,RELIGIOUS,217,1,CN,dialo_gold,reasons,DialogConan
192,1,"
It's not the only bad information I read about them.
They have a bad reputation and there will be a reason. I even saw a video where they kill dogs with acid!",1,RELIGIOUS,217,2,HS,dialo_gold,reasons,DialogConan
193,0,"The act of killing dogs with acid is serious, but we cannot blame an entire religion for something that some people did.
It is up to us to filter the information that social media gives us",1,RELIGIOUS,217,3,CN,dialo_gold,emotions,DialogConan
194,1,"Your opinion does not convince me.
Cultures have never been fair and this is a fact..",1,RELIGIOUS,217,4,HS,dialo_gold,reasons,DialogConan
195,0,"Again, we can't point the finger at a religion / culture for some old commandment. Even Christianity has rules that may seem crazy, but rightly people do not hate Christians for this.. a small example: Ephesians 5:22, ""Wives, submit to you husbands as the Lord""
",1,RELIGIOUS,217,5,CN,dialo_gold,emotions,DialogConan
196,1,A Jew does not need a country to live in. A Jew is a foreigner wherever he is,1,RELIGIOUS,2085,0,HS,session_2,emotions,DialogConan
197,0,Everyone has the right to be accepted and protected without feeling a stranger in their own country.,1,RELIGIOUS,2085,1,CN,session_2,emotions,DialogConan
198,1,"Our lives would be better if the Jews were not allowed to enter our country, though.",1,RELIGIOUS,2085,2,HS,session_2,reasons,DialogConan
199,0,How could you say something as discriminatory as this?,1,RELIGIOUS,2085,3,CN,session_2,emotions,DialogConan
200,1,"I don't care if it's discriminatory, the world would be better without the Jews.",1,RELIGIOUS,2085,4,HS,session_2,credibility,DialogConan
201,0,"As part of our society, Jews should be respected. Intolerance towards people of different faiths will not be tolerated.",1,RELIGIOUS,2085,5,CN,session_2,emotions,DialogConan
202,1,Jews run the world.,1,RELIGIOUS,2112,0,HS,session_2,None,DialogConan
203,0,"Fortunately there are millions of people who know this is not true, and who know that Jews just want to take care of their families like everyone else.",1,RELIGIOUS,2112,1,CN,session_2,reasons,DialogConan
204,1,Do you actually believe that the Jews are just normal people and not evil bastards responsible for all the bad in the world?,1,RELIGIOUS,2112,2,HS,session_2,reasons,DialogConan
205,0,And are Jews really responsible for everything? Do you have any evidence to prove this?,1,RELIGIOUS,2112,3,CN,session_2,reasons,DialogConan
206,1,"There's no need to understand Islam, the world would be a better place without Muslims. They are only killing and raping our children.",1,RELIGIOUS,2116,0,HS,session_2,reasons,DialogConan
207,0,"There are a few Muslim extremists who commit this kind of crimes, but it doesn't happen more within Islam than in any other religion.",1,RELIGIOUS,2116,1,CN,session_2,reasons,DialogConan
208,1,"If Muslims come to our country and say Islam is the best religion, it is not a good idea to integrate them. They should go home.",1,RELIGIOUS,2116,2,HS,session_2,emotions,DialogConan
209,0,It is best to investigate each person's background and understand it instead of telling everyone what to do.,1,RELIGIOUS,2116,3,CN,session_2,emotions,DialogConan
210,1,All muslims are rapists,1,RELIGIOUS,34,0,HS,dialo_gold,reasons,DialogConan
211,0,"That's a sweeping generalisation, and it's not true at all. Sexual assault happens in all communities, and is committed by people from all backgrounds and religions.",1,RELIGIOUS,34,1,CN,dialo_gold,emotions,DialogConan
212,1,What about what happened in Rotherham and Rochdale? Grooming gangs are a big problem.,1,RELIGIOUS,34,2,HS,dialo_gold,credibility,DialogConan
213,0,"Yes, the abuse carried out by Muslim grooming gangs in those places was horrific and can't be ignored, but sexual assault is extremely common unfortuately, and is usually committed in the home, often by a partner, family member, or someone known to the victim. This means that the vast majority of sexual assaults are not committed by Muslims.",1,RELIGIOUS,34,3,CN,dialo_gold,credibility,DialogConan
214,1,Do you have any evidence about that?,1,RELIGIOUS,34,4,HS,dialo_gold,reasons,DialogConan
215,0,"Yes, here's an article (link to article about sexual assault statistics)",1,RELIGIOUS,34,5,CN,dialo_gold,reasons,DialogConan
216,1,Jews have a stranglehold on American culture and it's time for that to stop,1,RELIGIOUS,2866,0,HS,session_3,emotions,DialogConan
217,0,"So do Christians. And many many other religious groups. Everyone has the right to promote their culture in the U.S., it's very different from a ""stranglehold"" though.",1,RELIGIOUS,2866,1,CN,session_3,credibility,DialogConan
218,1,"But Jewish people are the largest ethnicity in the US, so they've got plenty of influence that they use to control us!",1,RELIGIOUS,2866,2,HS,session_3,emotions,DialogConan
219,0,"If that were true, I would imagine that there would be more policies for Jews and against other ethnicities, but this doesn't happen. Jews have a say in the government through their vote, like any other U.S. citizen.",1,RELIGIOUS,2866,3,CN,session_3,credibility,DialogConan
220,1,All muslims are rapists,1,RELIGIOUS,2685,0,HS,session_3,emotions,DialogConan
221,0,"In Islam, like in all religions and groups, the problem of rape is more about the individual rather than the religion. In fact, statistics show that rape has the same rate in all ethnic and religious groups.",1,RELIGIOUS,2685,1,CN,session_3,credibility,DialogConan
222,1,"Even if that's true, Islam is a bad religion because muslims are a disease.",1,RELIGIOUS,2685,2,HS,session_3,emotions,DialogConan
223,0,"The Quran says that Islam is a religion of peace, and diseases have nothing to do with religion, so your statement is false.",1,RELIGIOUS,2685,3,CN,session_3,reasons,DialogConan
224,1,Islam is a violent religion and should be banned from all countries.,1,RELIGIOUS,2874,0,HS,session_3,reasons,DialogConan
225,0,"Islam is not a violent religion, it isn't harmful to our country.",1,RELIGIOUS,2874,1,CN,session_3,emotions,DialogConan
226,1,"It's harmful to our children, though.",1,RELIGIOUS,2874,2,HS,session_3,emotions,DialogConan
227,0,That's not true. Islam is a religion of peace and children are valued.,1,RELIGIOUS,2874,3,CN,session_3,reasons,DialogConan
228,1,What about all the abuse that women and children in this country receive from Muslims?,1,RELIGIOUS,2874,4,HS,session_3,emotions,DialogConan
229,0,"I can see that you're concerned for the wellbeing of our citizens, but Muslims are not to blame for abuse against women and children, that is the abusers' fault, which can be of different ethnicities and religion.",1,RELIGIOUS,2874,5,CN,session_3,credibility,DialogConan
230,1,Muslims are invading us. They are not welcome here.,1,RELIGIOUS,802,0,HS,session_1,reasons,DialogConan
231,0,The EU and UK have laws against discrimination based on religion. Maybe you should check them out.,1,RELIGIOUS,802,1,CN,session_1,reasons,DialogConan
232,1,"Who cares about that, Muslims are not welcome here anyway.",1,RELIGIOUS,802,2,HS,session_1,None,DialogConan
233,0,"Societies grow strong with inclusion, and inclusion is about welcoming the people with other beliefs, like Muslims, in the first place.",1,RELIGIOUS,802,3,CN,session_1,credibility,DialogConan
234,1,Jews don't belong here. They have nothing to contribute to Europe.,1,RELIGIOUS,2138,0,HS,session_2,reasons,DialogConan
235,0,"Jews have an active role in society, and the European Union includes them.",1,RELIGIOUS,2138,1,CN,session_2,reasons,DialogConan
236,1,"I don't want them to have a part in our society, this isn't their place.",1,RELIGIOUS,2138,2,HS,session_2,emotions,DialogConan
237,0,Jewish people have the right to have their beliefs respected as part of our society.,1,RELIGIOUS,2138,3,CN,session_2,reasons,DialogConan
238,1,"Our government has brought Islamic invaders to our country, and now we see our girls and women damaged.",1,RELIGIOUS,2172,0,HS,session_2,emotions,DialogConan
239,0,It is easier to blame others instead of looking at our own sexism.,1,RELIGIOUS,2172,1,CN,session_2,emotions,DialogConan
240,1,Sexism has nothing to do with Islamic countries being the source of terrorism in the US. They must be blamed for it.,1,RELIGIOUS,2172,2,HS,session_2,credibility,DialogConan
241,0,This is not true. Terrorism is a problem everywhere and Muslims are not behind it. Being aware of the differences between a religion and extremism is way better than being anti-muslim.,1,RELIGIOUS,2172,3,CN,session_2,credibility,DialogConan
242,1,"If Islamic law were not for the 24% of the world's population living in the third world, Islam would be extinct long ago.",1,RELIGIOUS,2098,0,HS,session_2,reasons,DialogConan
243,0,Why don't I know about this? Islam is a religion and anyone can choose their religion.,1,RELIGIOUS,2098,1,CN,session_2,credibility,DialogConan
244,1,"Western nations have let Islam take over entire countries, how can you call this invasion compatibility?",1,RELIGIOUS,2098,2,HS,session_2,reasons,DialogConan
245,0,"A great number of Muslims live in Western countries, and they have a positive role in society. I'm not sure what you mean by ""takeover"" of entire countries?",1,RELIGIOUS,2098,3,CN,session_2,reasons,DialogConan
246,1,"Islam is a proven enemy of Western culture, Muslims shouldn't profess their religion here.",1,RELIGIOUS,2098,4,HS,session_2,reasons,DialogConan
247,0,"It's not like Islam is different from any other religion I know, since it promotes peace and inclusion. Western culture is completely compatible with its beliefs and practices.",1,RELIGIOUS,2098,5,CN,session_2,credibility,DialogConan
248,1,"Those Muslim mongrels come here and are always trying to cause trouble, create problems for everyone, and make their religion popular. They are our enemies, just like ISIS and Boko Haram.",1,RELIGIOUS,2098,6,HS,session_2,reasons,DialogConan
